tag,real_tag,server,description,name,unit,measurement_type,process,area,sub_area,section,equipment,data_type,derived,quality_score,profit_type,tag_type,target,recommend,s0_feature,s1_feature,s2_feature,s3_feature,s4_feature,s5_feature,s6_feature,s7_feature,s8_feature,s9_feature,s10_feature,s11_feature,s12_feature,s13_feature,s14_feature,s15_feature,s16_feature,s17_feature,fa0l1_feature,fa0l2_feature,fa1l1_feature,fa1l2_feature,fa2l1_feature,fa2l2_feature,fa2l3_feature,fa2lg_feature,range_min,range_max,op_min,op_max,min_delta,max_delta_down,max_delta,on_off_dependencies,constraint_set,round_val,comentarios,dist_count,dist_mean,dist_std,dist_min,dist_2%,dist_10%,dist_20%,dist_50%,dist_80%,dist_90%,dist_98%,dist_max,dif_count,dif_mean,dif_std,dif_min,dif_2%,dif_10%,dif_20%,dif_50%,dif_70%,dif_80%,dif_90%,dif_98%,dif_max
ma2_3ji174,MA2:3JI174,CNCHPI02,potencia mol. bolas 16a,,kw,potencia,molienda,MA2,BM 16A,S16,BM 16A,numeric,0.0,,CV,reaction,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,4000.0,3200.0,3500.0,,,,"on_off_bm_16a, on_off_linea_16, on_off_m_A2",,,"medida, consecuencia",19772.0,2956.2819964924897,1162.3096368487647,0.0,0.0,1.068148,3092.8804403888867,3418.552678055556,3562.684822888891,3618.165877277778,3715.146066666666,3924.52633,4943.0,189.5925939806561,511.2000879716472,0.0,0.0,1.1436143888880004,6.663479263887713,29.58669048611091,65.31595629166695,108.81548234722194,378.579127922501,2270.0980405889763,3586.3712655255536
ma2_3ji187,MA2:3JI187,CNCHPI02,potencia mol. bolas 16b,,kw,potencia,molienda,MA2,BM 16B,S16,BM 16B,numeric,0.0,,CV,reaction,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,4000.0,3200.0,3500.0,,,,"on_off_bm_16b, on_off_linea_16, on_off_m_A2",,,"medida, consecuencia",19749.0,2961.1025871566026,1165.152939600734,0.0,0.0,0.7055671597777815,3105.436166888889,3423.23808527778,3557.5766554444454,3612.6841853333294,3710.356179544443,3875.9608333333335,4937.0,166.84090398306245,479.5482589180251,0.0,0.0,0.8470979999995507,5.557845166666267,25.41140222222066,56.71944577777767,87.75009122222065,256.81469908630663,2107.732024428386,3548.387986111111
ma2_3ji19,MA2:3JI19,CNCHPI02,potencia 5to molino,,kw,potencia,molienda,MA2,BM 19,BM 19,BM 19,numeric,0.0,,CV,state,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,14500.0,10500.0,13500.0,,,,"on_off_bm_19, on_off_m_A2",,,"medida, consecuencia",19675.0,10080.71806263202,4163.242697026566,0.0,0.0,0.0,9345.116461722224,11857.790244444448,12473.074676111108,12893.107774097216,13478.498972309028,14125.029795735678,4918.0,1290.4329538323102,2272.7279217430882,0.0,0.0,15.669748680557866,50.372059861117314,282.56515104166374,923.6286082569408,1768.3071945948652,4284.535871513892,9115.954790443337,12794.60836281967
ma2_3ji255,MA2:3JI255,CNCHPI02,potencia mol. sag 17,,mw,potencia,molienda,MA2,SAG 17,S17,SAG 17,numeric,0.0,,CV,control,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,9.0,7.0,8.5,,,,"on_off_linea_17, on_off_m_A2",,,"medida, consecuencia",19747.0,6.537244468298358,2.367479196337505,0.0,8.84331480093712e-06,1.1452383387408822,6.376436725874868,7.369191062963914,7.949221178283873,8.146928035898549,8.390284700966745,8.596262984215096,4936.0,0.6773459660717375,1.191859356992786,0.0,0.0004245124208500738,0.01413463880939192,0.04967588223987107,0.20315834947111225,0.4877269286377333,0.8477791679576008,2.025299809063048,5.039779002244184,8.078722254247866
ma2_3ji274,MA2:3JI274,CNCHPI02,potencia mol. bolas 17a,,kw,potencia,molienda,MA2,BM 17A,S17,BM 17A,numeric,0.0,,CV,reaction,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,4000.0,3200.0,3500.0,,,,"on_off_bm_17a, on_off_linea_17, on_off_m_A2",,,"medida, consecuencia",19772.0,2997.4616995948163,1096.9255091724535,0.0,0.0,3.967406,3118.614685388888,3399.68236986111,3547.441666611112,3605.9440406111107,3703.903874795769,3986.633,4943.0,189.35464913710803,510.42742025738005,0.0,0.0,2.235074819444435,8.294798154134606,32.00746097222236,66.56318787790286,110.30448074999944,364.023381096713,2351.5520202427456,3436.080103033751
ma2_3ji287,MA2:3JI287,CNCHPI02,potencia mol. bolas 17b,,kw,potencia,molienda,MA2,BM 17B,S17,BM 17B,numeric,0.0,,CV,reaction,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,4000.0,3200.0,3500.0,,,,"on_off_bm_17b, on_off_linea_17, on_off_m_A2",,,"medida, consecuencia",19772.0,3051.4712300312603,1051.792925802341,0.0,0.0,682.4780240730013,3150.404623019422,3420.855038903537,3561.221665888889,3622.914446057997,3722.757144994444,3940.7259347195095,4943.0,203.32770899316483,524.6400389907674,0.0,0.0,2.9139953472222264,9.877030013888543,37.95264291666854,77.96237795833177,126.491090625001,412.04367956577937,2334.2667187090537,3585.321517818903
ma2_3dpi2702,MA2:3DPI2702,CNCHPI02,dif. presion filtro ch-101,,psi,presion,molienda,MA2,BM 19,BM 19,CHP101,numeric,0.0,,,state,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,"on_off_bm_19, on_off_m_A2",,,medida alarma,19797.0,3.721135883756181,1.9806314998701773,0.0,0.0,0.0,3.0,4.0,5.0,5.0,7.0,47.02299499511719,4950.0,0.2315473152340461,1.026163506099089,0.0,0.0,0.0,0.0,0.0,0.0,0.28843055555555536,0.6859791666666669,2.065474999999969,38.231152280171706
ma2_3dpi2802,MA2:3DPI2802,CNCHPI02,dif. presion filtro ch-102,,psi,presion,molienda,MA2,BM 19,BM 19,CHP102,numeric,0.0,,,state,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,"on_off_bm_19, on_off_m_A2",,,medida alarma,19797.0,4.6135285649340805,3.4869784259552787,0.0,0.0,2.0,3.0,4.0,5.0,8.0,16.0,38.10416666666666,4950.0,0.3515898148148148,1.051752554484266,0.0,0.0,0.0,0.0,0.0,0.1505555555555554,0.5134027777777779,0.8826388888888897,3.3259166666666578,19.708055555555557
ma2_3dpi2902,MA2:3DPI2902,CNCHPI02,presion diferencial cr-103,,psi,presion,molienda,MA2,BM 19,BM 19,CHP103,numeric,0.0,,,state,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,10.0,,,,,,"on_off_bm_19, on_off_m_A2",,,medida alarma,18822.0,2.051998798687116,1.66015741262526,0.0,0.0,0.0,0.0,2.0,3.0,4.0,6.0,10.0,4708.0,0.16610742845117846,0.5246430173545908,0.0,0.0,0.0,0.0,0.0,0.042708333333333126,0.13631944444444444,0.4141666666666672,1.9990347222222156,7.808888888888887
ma2_3pic128,MA2:3PIC128,CNCHPI02,presion alim. bhc 16a,presion alim. bhc 16a,psi,presion bhc,molienda,MA2,BM 16A,S16,BHC 16A,numeric,0.0,,CV,control,,ma2,,,,,,,,,,,,,,,,,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,15.0,7.0,15.0,0.5,2.0,2.0,"on_off_bm_16a, on_off_linea_16, on_off_m_A2",,,"medida, krebs",19211.0,9.773494720728634,3.851245998620628,0.0,0.0,0.0,8.833276999999997,11.0004,12.387259413888884,12.99997,13.940715968333333,14.996818666666671,4803.0,1.2741767407777382,1.7715136122556383,0.0,0.0,0.02948306291666541,0.1648279709747677,0.6964242053472205,1.2984404549305548,1.8086818259722235,3.0163197022305583,7.885648638672223,12.851091754684846
ma2_3pic131,MA2:3PIC131,CNCHPI02,presion alim. bhc 16b,presion alim. bhc 16b,psi,presion bhc,molienda,MA2,BM 16B,S16,BHC 16B,numeric,0.0,,CV,control,,ma2,,,,,,,,,,,,,,,,,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,15.0,8.0,14.0,0.5,2.0,2.0,"on_off_bm_16b, on_off_linea_16, on_off_m_A2",,,"medida, krebs",19237.0,10.019482763200873,3.923472510563615,0.0,0.0,0.0,8.999908,11.198967416666667,12.725558125555553,13.10436219944444,13.99976,14.996719150000002,4813.0,1.2278084564723464,1.7513221653790647,0.0,0.0,0.0222469878333321,0.1446813845555532,0.6756079957638903,1.2091950096666677,1.6927893183333331,2.914279219019446,7.602809684769449,12.857998205416665
ma2_3pic228,MA2:3PIC228,CNCHPI02,presion alim. bhc 17a,presion alim. bhc 17a,psi,presion bhc,molienda,MA2,BM 17A,S17,BHC 17A,numeric,0.0,,CV,control,,ma2,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,10.0,7.0,10.0,0.5,2.0,2.0,"on_off_bm_17a, on_off_linea_17, on_off_m_A2",,,"medida, cavex averiguar con proveedor",19257.0,6.602138779940248,2.4206284325380047,0.0,0.0,1.9508604047500016,6.0268758434464536,7.281157604722222,8.208033070722223,8.601859220222224,9.135970888320921,9.98144345495436,4819.0,0.8860924923914081,1.2001659149413748,0.0,0.0,0.04731314062464023,0.14736654505555366,0.4898350324305545,0.8870149620694454,1.2073591512245454,2.036732666069442,5.355103789547231,9.24363506551142
ma2_3pic231,MA2:3PIC231,CNCHPI02,presion alim. bhc 17b,presion alim. bhc 17b,psi,presion bhc,molienda,MA2,BM 17B,S17,BHC 17B,numeric,0.0,,CV,control,,ma2,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,10.0,7.0,9.0,0.5,2.0,2.0,"on_off_bm_17b, on_off_linea_17, on_off_m_A2",,,"medida, cavex averiguar con proveedor",19205.0,6.56839544534697,2.285004587235706,0.0,0.0,3.5375721420555566,5.865479602444447,7.141489906666667,8.133524818444451,8.56426466889917,9.127933778955557,9.999255811388887,4810.0,0.9156805171856472,1.1633890055060376,0.0,0.0,0.06200066782500972,0.1646499068400054,0.5449581511805568,0.9485209433819436,1.3081232749722207,2.087921523729164,5.233960367981246,8.353131379518244
ma2_3ml0001_ci_sp21,MA2:3ML0001_CI_SP21,CNCHPI02,presion 21 descanso alimentacion 5to molino,,kpa,presion descansos,molienda,MA2,5to MOLINO,BM 19,BM 19,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,medida,19772.0,6306.494041860888,1552.5997993147002,0.0,0.0,6342.454435500003,6531.034905084209,6702.524387405598,6852.291571888888,6918.0279582499925,7021.645434250351,7599.089738333328,4943.0,219.4395423361792,748.5820627997812,0.0,0.004695075003437543,4.6589596527785035,11.601399041666625,34.122158472230694,64.97924468131768,101.26947594444158,237.86805840694504,3072.223677536661,7027.999396328396
ma2_3ml0001_ci_sp22,MA2:3ML0001_CI_SP22,CNCHPI02,presion 22 descanso alimentacion 5to molino,,kpa,presion descansos,molienda,MA2,5to MOLINO,BM 19,BM 19,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,medida,19772.0,6956.886097318372,1734.4589445336758,0.0,0.0,6712.78823375,7111.668499944441,7424.923167222224,7625.005241563584,7715.6611793888915,7952.804010544443,8149.573090549045,4943.0,261.855623813622,801.3650981424927,0.0,0.07704688055328007,6.071713751899187,13.58933308333217,48.637933263889856,99.52402733333487,164.90991862500434,430.06092876302085,3328.565104015901,7479.796002977159
ma2_3ml0001_ci_sp23,MA2:3ML0001_CI_SP23,CNCHPI02,presion 23 descanso alimentacion 5to molino,,kpa,presion descansos,molienda,MA2,5to MOLINO,BM 19,BM 19,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,medida,19772.0,6908.609102639693,1720.7508925383554,0.0,0.0,6694.056463,7075.43199486979,7369.330496249998,7566.432443388885,7657.362086972221,7865.429246555666,8076.045969373915,4943.0,257.546445907624,798.0946059000529,0.0,0.0928550777789133,6.008452014863906,12.75362143315724,46.56820951388182,95.08365602067208,157.5133949781896,419.71570627975416,3286.744067330165,7431.498058336047
ma2_3ml0001_ci_sp24,MA2:3ML0001_CI_SP24,CNCHPI02,presion 24 descanso alimentacion 5to molino,,kpa,presion descansos,molienda,MA2,5to MOLINO,BM 19,BM 19,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,medida,19772.0,6303.938100249822,1553.5969530421994,0.0,0.0,6293.242799277785,6524.1082746093725,6713.791844444449,6850.418153166012,6911.0300380555445,7015.886248327777,7460.501976388895,4943.0,223.015294638056,746.1139046698723,0.0,0.049768868681836685,4.868129611113,11.090889083333604,34.12288930555496,65.40379463888675,107.171069160375,283.12264509722604,3058.2444922913273,7017.3519406127925
ma2_3pi150,MA2:3PI150,CNCHPI02,pres. lub. descsos. sag1,presion de descanso sag16,kg/cm2,presion descansos,molienda,MA2,SAG 16,S16,SAG 16,numeric,0.0,,CV,control,,ma2,,,,,,,,,,,,,,,,,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,70.0,64.5,66.0,0.1,0.5,0.5,"on_off_linea_16, on_off_m_A2",,,"medida, campaÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â€šÂ¬Ã…â€œa 3 meses rangos variables",19761.0,58.208718589718075,16.972989349348396,0.0,6.699174431266573e-55,57.835354686910115,60.048979839875,63.40374546928769,65.35315891942383,66.00722612366661,66.76734843588272,69.7151725525875,4940.0,2.213598200284836,7.575935757293206,0.0,8.151413212214217e-07,0.03894179380734216,0.10685070599117666,0.326951687523632,0.5944988858851182,0.8437822898225695,1.9829628718348813,33.72447614565389,63.854179029325415
ma2_3pi250,MA2:3PI250,CNCHPI02,pres. lub. descsos. sag2,presion de descanso sag17,kg/cm2,presion descansos,molienda,MA2,SAG 17,S17,SAG 17,numeric,0.0,,CV,control,,ma2,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,70.0,65.0,66.5,0.1,0.5,0.5,"on_off_linea_17, on_off_m_A2",,,"medida, campaÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â€šÂ¬Ã…â€œa 3 meses rangos variables",19734.0,59.892156947143576,15.911197136509376,0.01063056226104048,0.02293536447258524,59.55845480119513,61.116560686548425,64.50109441422583,66.22903098241763,66.87523983001722,68.39149574432912,69.8106103643267,4934.0,2.222415505000588,7.50963722733937,0.0,0.00043331556203681003,0.03896810667154682,0.09302302850863667,0.2860679130329373,0.5302635982253251,0.7570128076958837,2.050658614362053,32.65020428783512,63.631561967890356
ma2_3pic0302,MA2:3PIC0302,CNCHPI02,presion bhc-19,presion bhc bm 19,psi,presion bhc,molienda,MA2,BM 19,BM 19,BHC 19,numeric,0.0,,CV,control,,ma2,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,0.0,17.0,8.0,15.5,0.1,1.0,1.0,"on_off_bm_19, on_off_m_A2, on_off_linea_16, on_off_linea_17",,,medida,19264.0,12.181545034128439,4.643924647772893,0.0,0.0,0.7699469292430592,11.462680532777775,13.794169468659089,15.096278672777775,15.638811123333326,16.349574826234953,16.999510063888884,4828.0,1.7662003694238106,2.5628816846315807,0.0,0.0,0.07746342399306043,0.2241340584013948,0.8285987628472231,1.5262237239650056,2.333999362583339,5.099200593284724,10.865820651864581,14.881027155486116
ma2_3kic0105,MA2:3KIC0105,CNCHPI02,solido alimentacion a 5to molino,,%,solidos,molienda,MA2,BM 19,BM 19,BM 19,numeric,0.0,,,control,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,2.0,85.0,65.0,75.0,,,,"on_off_bm_19, on_off_m_A2",,,"calculado con agua alimentacion y pebbles, dejar el agua sacar esta",16901.0,69.24035765509214,15.866698425726664,2.0004149,13.375359920875006,47.255257541603505,64.8928746509722,75.92009160277782,78.01884890277779,79.00070684722225,81.00508573333333,84.99172331915962,4337.0,7.848967138468001,10.283611486268867,7.793958337742879e-05,0.013202494361121355,0.14935751268056094,0.5244330463861304,3.7818376950555654,8.890568958064552,13.788599120522484,21.219731668115767,39.1225771596751,80.39244341534723
ma2_3kic118,MA2:3KIC118,CNCHPI02,porcentaje de solidos molino sag-16,porcentaje de solidos molino sag-16,%,solidos,molienda,MA2,SAG 16,S16,SAG 16,numeric,0.0,,MV,control,,ma2,,,,,,,,,,,,,,,,,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,85.0,68.0,83.0,1.0,4.0,2.0,"on_off_linea_16, on_off_m_A2, on_off_fa2_agua_s16",,0,calculado con agua alimentacion y tonelaje total (carga freca realimentando y recirculados),19579.0,67.46839303944793,24.73625729912976,0.0,0.0,0.00015847685490378224,72.97628187364853,76.65739217888114,79.38945444249241,80.76121189332669,82.7174137458424,84.92445757638002,4900.0,5.632395198615599,11.975197222271126,0.0,0.0,0.054042678715329376,0.2215419747097286,1.0182674732500132,2.6469137143293664,5.615189412105714,17.16125297994804,52.223481727675285,75.76036747088055
ma2_3kic218,MA2:3KIC218,CNCHPI02,porcentaje de solidos molino sag-17,porcentaje de solidos molino sag-17,%,solidos,molienda,MA2,SAG 17,S17,SAG 17,numeric,0.0,,MV,control,,ma2,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,0.0,0.0,0.0,60.0,100.0,68.0,83.0,1.0,4.0,2.0,"on_off_linea_17, on_off_m_A2, on_off_fa2_agua_s17",,0,calculado con agua alimentacion y tonelaje total (carga freca realimentando y recirculados),19324.0,78.1906130998649,7.0819897804988825,60.103876162410096,69.34589981082709,72.29213108697708,73.41160695435303,76.13022851316244,81.45620532514965,85.86958227144311,98.0,100.0,4905.0,2.043904721030413,3.527541464348936,0.0,0.0,0.06489741214098785,0.1841966159183301,0.8217855102003995,1.7055331665548892,2.615291567519791,4.98046241072366,14.851843632922511,28.29766934767595
ma2_3ps1016,MA2:3PS1016,CNCHPI02,% solidos rebose bhc-sec-16a,,%,solidos,molienda,MA2,BHC 16A,S16,BHC 16A,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,sacar considerar el ma2:3ps305a,,,,,,,,,,,,,,,,,,,,,,,,,
ma2_3ps1017,MA2:3PS1017,CNCHPI02,% solidos rebose bhc-sec-16b,,%,solidos,molienda,MA2,BHC 16B,S16,BHC 16B,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,sacar considerar el ma2:3ps305a,,,,,,,,,,,,,,,,,,,,,,,,,
ma2_3ps1018,MA2:3PS1018,CNCHPI02,% solidos rebose bhc-sec-17a,,%,solidos,molienda,MA2,BHC 17A,S17,BHC 17A,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,sacar considerar el ma2:3ps305a,,,,,,,,,,,,,,,,,,,,,,,,,
ma2_3ps1019,MA2:3PS1019,CNCHPI02,% solidos rebose bhc-sec-17b,,%,solidos,molienda,MA2,BHC 17B,S17,BHC 17B,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,sacar considerar el ma2:3ps305a,,,,,,,,,,,,,,,,,,,,,,,,,
ma2_3ps305a,MA2:3PS305A,CNCHPI02,% solido a flotacion bhc-16a,,%,solidos,molienda,MA2,BHC 16A,S16,BHC 16A,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,calculado con aguas y tph revisar si es alimentacion. sugiere sacar,19647.0,58.244471962544225,21.490527741033645,0.0,0.0,3.783227373463506,58.05401008,64.49049000000001,70.32500533555555,73.83932219777778,79.94897081377168,100.0,4915.0,5.945919412510787,10.315443946022508,0.0,0.0,0.12259046708334295,0.5253793095833231,2.2295761897828896,4.61069292758334,7.4014307926388865,15.355064608547785,45.33088528622618,73.06135905986217
ma2_3ps305b,MA2:3PS305B,CNCHPI02,% solido a flotacion bhc-16b,,%,solidos,molienda,MA2,BHC 16B,S16,BHC 16B,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,calculado con aguas y tph revisar si es alimentacion. sugiere sacar,19647.0,58.24469993624886,21.490578844429173,0.0,0.0,3.7843340004146175,58.05401008,64.49049000000001,70.32500533555555,73.83932219777778,79.94897081377168,100.0,4915.0,5.945869774634869,10.31523886702543,0.0,0.0,0.12259046708334295,0.5250934852777789,2.2295761897828896,4.61069292758334,7.4014281259722186,15.355064608547785,45.33088528622618,73.06135905986217
ma2_3ps306a,MA2:3PS306A,CNCHPI02,% solido a flotacion bhc-17a,,%,solidos,molienda,MA2,BHC 17A,S17,BHC 17A,numeric,0.0,,,control,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,100.0,52.1,73.5,,,,,,,calculado con aguas y tph revisar si es alimentacion. sugiere sacar,19739.0,61.23651022789299,17.50072133133745,0.0,0.0015296910393975567,48.15195662165966,58.66779936128014,64.052634375,69.66727560666666,73.27525724555555,98.7560910701111,99.99989,4936.0,6.58846785415233,10.645624270492766,0.0,0.008249493541664422,0.27922060590278264,0.672455103472231,2.5994932527777763,5.260849468402782,8.410488908333335,18.424450867065975,44.510214450414274,89.33186603687498
ma2_3ps306b,MA2:3PS306B,CNCHPI02,% solido a flotacion bhc-17b,,%,solidos,molienda,MA2,BHC 17B,S17,BHC 17B,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,calculado con aguas y tph revisar si es alimentacion. sugiere sacar,19750.0,61.02901624043773,17.589142383521455,0.0,0.000101695852,47.14699849555557,58.561197237777776,64.02410734813944,69.64528755444445,73.24229459772633,98.2928978332222,100.0,4939.0,6.620651473235228,10.707315961299006,0.0,0.0007667196726393747,0.2795297502777658,0.6753775847222215,2.613328268295973,5.317394062077776,8.466676270186111,18.413059607356274,44.76102355146438,89.33186603687498
ma2_3psasag1,MA2:3PSASAG1,CNCHPI02,% solido alim. sag16,,%,solidos,molienda,MA2,SAG 16,S16,SAG 16,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,sacar los kic118 son los validos,,,,,,,,,,,,,,,,,,,,,,,,,
ma2_3psasag2,MA2:3PSASAG2,CNCHPI02,% solido alim. sag17,,%,solidos,molienda,MA2,SAG 17,S17,SAG 17,numeric,0.0,,,control,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,sacar los kic218 son los validos,19704.0,77.39497559021935,9.20788174404868,0.0,60.84369130526946,72.05089476305557,73.24034025222224,76.02933713472223,81.27028858888889,85.67718865138886,98.00104,100.0,4927.0,2.8088635346612536,5.4564580954399124,0.0,0.0056323376499580035,0.0902064258333354,0.2192952736878652,0.938246488298617,2.027394346609702,3.4389686534444537,7.640425751861137,20.003394828731565,87.43011239698778
ma2_3ffic118,MA2:3FFIC118,CNCHPI02,flujo agua sag-16,,m3/h,agua,molienda,MA2,SAG 16,S16,SAG 16,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,on_off_fa2_agua_s16,,,medida,19765.0,426.5159907280466,214.32752562398483,0.0,0.0,10.98666,232.79054062222224,487.42688497222224,603.19864565,657.0115000000002,729.90771299,880.5108333333334,4941.0,63.5048033576721,85.75376729664987,0.0,0.0,1.955201812499979,6.9038500895833295,31.493495847222214,65.23029157638894,101.72502769083326,166.79732328236108,343.4167083333326,611.9569641423612
ma2_3ffic218,MA2:3FFIC218,CNCHPI02,flujo agua sag 17,,m3/h,agua,molienda,MA2,SAG 17,S17,SAG 17,numeric,0.0,,,control,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,on_off_fa2_agua_s17,,,medida falta otra agua manual,19702.0,475.60372139421065,200.3566853268676,0.0,0.0,139.92808277700016,369.0331245263334,508.57617722965495,620.7716515166667,680.5341090917967,816.2608219988887,1137.062,4926.0,62.269530824151744,87.56048447945106,0.0,0.0,2.9627782376562544,7.787813340277808,31.34237160451704,61.77716813263881,91.3210105943053,154.9393120514555,362.82567623360274,830.9995503665277
ma2_3fi117,MA2:3FI117,CNCHPI02,flujo agua manual a molino sag-16,,m3/h,agua,molienda,MA2,SAG 16,S16,SAG 16,numeric,0.0,,,input,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,,on_off_linea_16,,,medida y se considera en calculo de solido,8348.0,266.63757413618697,216.40694873783204,0.0,0.0,0.0,0.0,273.1255555555556,464.1845,558.7705277777778,694.4197777777777,1095.1983333333333,2086.0,58.08727978187919,87.61411853886017,0.0,0.0,0.0,0.6265277777777669,21.972361111111105,56.0073958333333,95.14083333333336,170.75003472222218,343.46665972222223,586.0170833333334
ma2_3fic0105,MA2:3FIC0105,CNCHPI02,flujo agua a 5to molino,,m3/h,agua,molienda,MA2,BM 19,BM 19,BM 19,numeric,0.0,,,control,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,"on_off_bm_19, on_off_m_A2",,,medida,19772.0,158.71332211062494,81.99216995515921,0.0,0.061598669404000016,0.6660720003716668,104.41982227755652,163.04846013984312,232.2733436388889,256.70890092144606,294.8684694555553,393.0428018333333,4943.0,31.313391633907862,37.91790734330244,0.0,0.006450091670788685,0.8509432833519953,3.9223748819444895,18.42062632638894,35.43947041930561,49.91919355066865,79.9415043417128,148.69756580695088,309.349971647266
ma2_3fic0217,MA2:3FIC0217,CNCHPI02,agua cuba 5to molino,agua cuba bm 19,m3/h,agua,molienda,MA2,BHC 19,BM 19,Cuba BM 19,numeric,0.0,,MV,control,,ma2,,,,,,,,,,,,,,,,,1.0,1.0,,,,,0.0,0.0,0.0,0.0,,,400.0,1300.0,100.0,200.0,200.0,"on_off_bm_19, on_off_m_A2, on_off_linea_16, on_off_linea_17",,0,medida,19772.0,697.0487281250383,408.79016675586035,0.0,0.0,4.798352967833331,396.4233458722222,647.5128731666665,1113.748862786187,1280.1069828915745,1451.4051261643167,1650.9938655555566,4943.0,135.53835237906313,169.210140777712,0.0,0.010380885923400215,5.50632770000009,22.024492869467508,82.33882868055503,147.93886528808568,204.96169707236092,315.14557180595483,707.4760397988092,1416.7115163230496
ma2_3fic121,MA2:3FIC121,CNCHPI02,flujo agua abhc-sag1,,m3/h,agua,molienda,MA2,Cuba SAG 16,S16,Cuba SAG 16,numeric,0.0,,MV,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,medida,19765.0,561.5116440066598,248.8461524063628,0.0,0.0,115.02119999999998,372.16948162222224,629.0108999999999,771.1130827666666,812.9825,864.2299549000003,957.0428531666664,4941.0,94.40687935902751,112.21874994413095,0.0,0.0,2.0373456874999647,9.989388145833344,53.93375278472229,111.82979259722231,159.34775832638894,245.3399305555556,425.4709767001388,770.0066173298611
